iter	Logloss
267	0.00285863815
268	0.002852779173
269	0.002843406107
270	0.002829144101
271	0.002818048837
272	0.002813329552
273	0.002790068305
274	0.002771877161
275	0.002762999511
276	0.002752682069
277	0.002735799621
278	0.002726799066
279	0.002709481936
280	0.002699334112
281	0.002696769553
282	0.002676732867
283	0.002659907546
284	0.002651808269
285	0.002609748725
286	0.002604285702
287	0.002592756183
288	0.002573518939
289	0.00256646328
290	0.002558063052
291	0.002549062335
292	0.002526285554
293	0.002524572177
294	0.002514054853
295	0.002502675444
296	0.002494827905
297	0.002485992098
298	0.00248439351
299	0.002481190202
300	0.002451990129
301	0.002435670382
302	0.002420978183
303	0.002418537641
304	0.002407102863
305	0.00240070542
306	0.002393531665
307	0.00237899879
308	0.00236923543
309	0.002323849033
310	0.002311527986
311	0.00230874532
312	0.002306706743
313	0.002298439671
314	0.002293361063
315	0.00228230065
316	0.002276990441
317	0.002270633299
318	0.00226238868
319	0.002251517154
320	0.002244860276
321	0.002237053654
322	0.002210503062
323	0.002199068554
324	0.002184197384
325	0.002170410155
326	0.002144899454
327	0.002137216316
328	0.002130101983
329	0.002119772243
330	0.002104677818
331	0.002102587176
332	0.002099113606
333	0.002089644631
334	0.002078154913
335	0.002073738793
336	0.00206413938
337	0.002059078436
338	0.002054434782
339	0.002044914568
340	0.00202565455
341	0.002015023425
342	0.002013610045
343	0.002001574939
344	0.001993919474
345	0.001985438149
346	0.001975936321
347	0.001973438902
348	0.001966599659
349	0.001961841619
350	0.001949635297
351	0.001939075608
352	0.001929671494
353	0.001926387
354	0.001921407936
355	0.001914660353
356	0.001908278768
357	0.00189599437
358	0.001874684489
359	0.001869516245
360	0.001858444921
361	0.00184138092
362	0.001836334488
363	0.001835279916
364	0.001823798957
365	0.001813300728
366	0.001805597775
367	0.001799764173
368	0.001793081597
369	0.001789335183
370	0.001784187807
371	0.001777846771
372	0.001774564644
373	0.001769291583
374	0.001759431067
375	0.001755939313
376	0.001743886629
377	0.001735073596
378	0.001720648912
379	0.001714724747
380	0.001711326359
381	0.001704371084
382	0.001700253252
383	0.00168843838
384	0.001684367591
385	0.00167433721
386	0.001657293679
387	0.00165157204
388	0.001645840554
389	0.001637113511
390	0.001628469944
391	0.001624938708
392	0.001620628825
393	0.001617876959
394	0.001611913694
395	0.001606750895
396	0.001598462329
397	0.001594212111
398	0.001587913724
399	0.001583653742
400	0.00157615294
401	0.00157477382
402	0.001572645954
403	0.001546761603
404	0.001542679414
405	0.001521078656
406	0.00151974196
407	0.001516372932
408	0.00150847776
409	0.00150262515
410	0.001499128792
411	0.001476403748
412	0.001473396423
413	0.001470717498
414	0.001466260037
415	0.001462223711
416	0.00145920488
417	0.001455494419
418	0.001445198975
419	0.001435427443
420	0.001432401722
421	0.001429255952
422	0.001418958981
423	0.001417282402
424	0.001413336935
425	0.001404889332
426	0.001400768605
427	0.001391884927
428	0.001389313913
429	0.001384511538
430	0.001381621118
431	0.001379894026
432	0.001376487624
433	0.001366243651
434	0.001359472515
435	0.001355856274
436	0.001352910491
437	0.001346911727
438	0.001345310514
439	0.001339667975
440	0.001334295745
441	0.001332197839
442	0.001329865716
443	0.001328004199
444	0.001317759886
445	0.00131300163
446	0.001311312312
447	0.001303124896
448	0.00130213056
449	0.001300672988
450	0.001288663123
451	0.001286174856
452	0.001283355627
453	0.001276686863
454	0.001274999291
455	0.001272816869
456	0.00126944403
457	0.001258616681
458	0.001256935665
459	0.00125605099
460	0.001252734326
461	0.001247555724
462	0.001239182248
463	0.00123542911
464	0.001231845837
465	0.001229588229
466	0.001226516527
467	0.001222598378
468	0.001220832786
469	0.001217370596
470	0.001211855527
471	0.001209429318
472	0.001207022644
473	0.001205509375
474	0.001202139161
475	0.001200195846
476	0.001198722724
477	0.001196603261
478	0.001192795884
479	0.001188380498
480	0.001184720999
481	0.001179224885
482	0.001177490197
483	0.001172148189
484	0.001171270248
485	0.001169426615
486	0.001167825681
487	0.001164044762
488	0.001160374068
489	0.001157221199
490	0.001156029914
491	0.001154627147
492	0.00114922952
493	0.001143691378
494	0.001143158714
495	0.00114111483
496	0.001139329445
497	0.001137449077
498	0.001123222013
499	0.001121848587
500	0.001119043355
501	0.001114576351
502	0.001112894985
503	0.00110943881
504	0.00110652818
505	0.001105415272
506	0.001102845027
507	0.001099377237
508	0.001097482773
509	0.001093130303
510	0.001089734449
511	0.001085695
512	0.001083545576
513	0.001075233129
514	0.001071754146
515	0.001068935317
516	0.001065887042
517	0.001063971998
518	0.001062219803
519	0.001059232282
520	0.001053478822
521	0.001050539843
522	0.001045780732
523	0.001043249835
524	0.001034212803
525	0.001030608677
526	0.001028320755
527	0.001026718034
528	0.001022080123
529	0.001019247289
530	0.001017836518
531	0.001013886134
532	0.001012947785
533	0.001012242539
534	0.001009930727
535	0.001008858648
536	0.001006005717
537	0.00100209608
538	0.00100028511
539	0.000996201121
540	0.0009916679257
541	0.0009886475772
542	0.0009845067133
543	0.000980447809
544	0.000979932143
545	0.0009743657059
546	0.0009723166154
547	0.0009649771484
548	0.0009613456114
549	0.0009586988545
550	0.0009568453603
551	0.0009559995763
552	0.0009554673674
553	0.0009504234816
554	0.000948917685
555	0.0009458023774
556	0.0009450542099
557	0.0009404624398
558	0.0009379747065
559	0.0009376114426
560	0.0009354567344
561	0.0009348468127
562	0.0009310500698
563	0.0009301667905
564	0.0009238408581
565	0.0009187314204
566	0.0009100910866
567	0.0009088526286
568	0.000908106222
569	0.0009068169998
570	0.0009000893141
571	0.0008977734105
572	0.0008958383563
573	0.0008954415464
574	0.0008931767615
575	0.0008847771585
576	0.0008796294993
577	0.0008766819622
578	0.0008744407067
579	0.0008734791869
580	0.0008711347455
581	0.0008694089524
582	0.0008687914406
583	0.0008657672482
584	0.0008643169345
585	0.0008632616112
586	0.0008625703871
587	0.0008597580152
588	0.0008568068018
589	0.0008519621997
590	0.0008509705703
591	0.0008440976122
592	0.0008432877991
593	0.0008428717273
594	0.0008413215743
595	0.0008407899594
596	0.0008396412681
597	0.0008391623623
598	0.0008387137829
599	0.000837170582
600	0.000834694031
601	0.0008291237491
602	0.0008286908208
603	0.0008265275428
604	0.0008236509776
605	0.0008208345264
606	0.0008140754324
607	0.0008125149933
608	0.0008099865709
609	0.0008071079442
610	0.0008051529444
611	0.0008041797955
612	0.0008025062883
613	0.0008013121402
614	0.0008001163925
615	0.0007995568583
616	0.0007964082323
617	0.0007960884781
618	0.0007934210421
619	0.0007876043553
620	0.0007869645854
621	0.0007843375849
622	0.000783141802
623	0.000780309891
624	0.0007790160532
625	0.0007775298966
626	0.0007748127595
627	0.0007723103413
628	0.0007720457168
629	0.0007699377852
630	0.0007686490275
631	0.0007662740229
632	0.0007655775049
633	0.000762880306
634	0.0007623597649
635	0.0007590236981
636	0.000756619978
637	0.0007544559942
638	0.0007528329204
639	0.0007513738078
640	0.0007479449292
641	0.0007455672075
642	0.0007430981379
643	0.0007409545795
644	0.0007403364604
645	0.0007382871718
646	0.0007376320994
647	0.0007305458591
648	0.0007289980308
649	0.0007281250493
650	0.0007274303323
651	0.0007262992663
652	0.0007245995185
653	0.0007243635161
654	0.0007233398733
655	0.0007213109773
656	0.0007201627461
657	0.0007160128141
658	0.0007153747803
659	0.0007141567731
660	0.0007123210344
661	0.0007106748677
662	0.0007097644197
663	0.0007086683778
664	0.0007078925873
665	0.000706301567
666	0.000703464282
667	0.0007029303078
668	0.0006990220928
669	0.0006956137831
670	0.0006951702574
671	0.0006939384311
672	0.0006936233075
673	0.000690892028
674	0.0006905933035
675	0.0006890526967
676	0.0006859886168
677	0.0006853717242
678	0.0006839550399
679	0.0006821100215
680	0.000681936821
681	0.0006775932061
682	0.0006762275978
683	0.0006749733592
684	0.0006745411234
685	0.0006740394847
686	0.0006726938196
687	0.0006715430488
688	0.000669584495
689	0.0006684677932
690	0.0006659071266
691	0.0006639054022
692	0.0006634792093
693	0.000661673258
694	0.0006593079203
695	0.000659147803
696	0.0006586670074
697	0.0006571079241
698	0.0006518815401
699	0.0006506574232
700	0.0006497357943
701	0.0006485272025
702	0.0006474810703
703	0.0006467192836
704	0.0006444485588
705	0.0006420294946
706	0.000639045473
707	0.0006376283042
708	0.0006375104867
709	0.0006369413116
710	0.0006364365186
711	0.0006357831529
712	0.0006343651265
713	0.0006310044433
714	0.000630716374
715	0.0006293473283
716	0.0006278777092
717	0.0006262414176
718	0.0006255336656
719	0.0006198460947
720	0.0006192062094
721	0.0006135635978
722	0.0006129207287
723	0.0006127614813
724	0.0006122153633
725	0.0006115544804
726	0.0006097966851
727	0.0006094325709
728	0.0006082919096
729	0.0006066208508
730	0.0006060913066
731	0.0006054279243
732	0.000603925423
733	0.0006036694776
734	0.0006012734642
735	0.0006011841178
736	0.0005981839006
737	0.0005968367155
738	0.00059609632
739	0.0005954008889
740	0.0005936498458
741	0.0005917808536
742	0.0005886127847
743	0.0005876707401
744	0.0005862182457
745	0.0005859694536
746	0.0005842819898
747	0.0005782955724
748	0.0005765342809
749	0.000575912813
750	0.0005746601859
751	0.0005742048216
752	0.0005737229465
753	0.0005713696788
754	0.0005704858092
755	0.0005696295356
756	0.0005682663183
757	0.0005676772661
758	0.0005657992052
759	0.0005645778435
760	0.00056335502
761	0.0005628587052
762	0.0005625769086
763	0.0005620668606
764	0.0005591164661
765	0.0005578888469
766	0.0005571119464
767	0.0005564420237
768	0.0005559876951
769	0.0005544744141
770	0.0005537048514
771	0.0005531537261
772	0.0005521222504
773	0.0005496382562
774	0.0005494470556
775	0.0005490929903
776	0.0005482542032
777	0.0005447160593
778	0.0005434925782
779	0.0005400285689
780	0.0005394043845
781	0.0005392798996
782	0.0005388651706
783	0.0005384655006
784	0.0005369166534
785	0.0005358920949
786	0.0005346176415
787	0.000533275707
788	0.0005323265544
789	0.0005275911392
790	0.0005263210904
791	0.0005253926658
792	0.0005250261861
793	0.0005245324388
794	0.0005239654982
795	0.0005226595269
796	0.0005221293271
797	0.0005219368572
798	0.0005197844149
799	0.0005191761946
800	0.0005181404676
801	0.0005177032637
802	0.0005165013983
803	0.0005153841499
804	0.0005132460602
805	0.0005125748423
806	0.0005122759144
807	0.0005079377754
808	0.0005074343251
809	0.0005048488174
810	0.0005018993544
811	0.0005003111391
812	0.0005000001688
813	0.0004991973163
814	0.0004961699418
815	0.0004956317148
816	0.0004950677196
817	0.0004938791474
818	0.0004932591599
819	0.0004925704151
820	0.0004900560994
821	0.0004898557081
822	0.0004892797205
823	0.0004890541549
824	0.0004849825414
825	0.0004847118684
826	0.0004842377689
827	0.0004831383365
828	0.0004827522943
829	0.000481092383
830	0.0004804235199
831	0.0004801823314
832	0.000479844786
833	0.000478995397
834	0.0004781834932
835	0.0004764563325
836	0.0004758426272
837	0.0004749231136
838	0.0004742306357
839	0.0004740497741
840	0.000472963976
841	0.0004724984366
842	0.0004716744069
843	0.0004707803422
844	0.000470012038
845	0.0004682464623
846	0.0004677529364
847	0.0004660326611
848	0.0004660051221
849	0.0004648084184
850	0.0004646642547
851	0.0004642120322
852	0.0004628209478
853	0.0004623161146
854	0.0004613842375
855	0.0004607846958
856	0.0004594311085
857	0.0004585146043
858	0.0004582301454
859	0.0004573324924
860	0.0004570578429
861	0.000456337642
862	0.0004557745793
863	0.0004555591943
864	0.0004554782066
865	0.0004552409256
866	0.0004541481794
867	0.0004512523588
868	0.0004510032484
869	0.0004503078328
870	0.0004496122294
871	0.0004495382937
872	0.0004494832108
873	0.0004492150628
874	0.0004488089073
875	0.0004482645933
876	0.0004480700096
877	0.0004480503757
878	0.0004475009801
879	0.0004455946435
880	0.000445457985
881	0.0004448942614
882	0.0004441150827
883	0.0004438610167
884	0.0004437403955
885	0.0004432741623
886	0.000442658051
887	0.0004392601619
888	0.0004383207613
889	0.000437000189
890	0.0004360567751
891	0.0004356543097
892	0.0004346418252
893	0.0004339242321
894	0.0004336609374
895	0.0004332622622
896	0.0004327470135
897	0.0004325178105
898	0.0004322020657
899	0.0004318334813
900	0.0004311721308
901	0.0004309422409
902	0.0004304601307
903	0.0004299545426
904	0.0004284067463
905	0.0004281697829
906	0.000427310762
907	0.0004247449168
908	0.0004240660527
909	0.0004238518397
910	0.0004236576787
911	0.0004235445887
912	0.0004225762796
913	0.0004223670705
914	0.0004207132145
915	0.0004188934932
916	0.0004184129888
917	0.0004169336197
918	0.0004166725266
919	0.0004165307932
920	0.0004158952774
921	0.0004153983552
922	0.0004149378343
923	0.0004147376132
924	0.0004142773984
925	0.0004127661665
926	0.000412656184
927	0.0004122843557
928	0.0004121251799
929	0.0004116883664
930	0.0004116120285
931	0.0004112287762
932	0.0004104943822
933	0.0004104294467
934	0.0004101936709
935	0.0004097024066
936	0.0004094375189
937	0.0004092425708
938	0.0004090579529
939	0.0004089501021
940	0.000408156878
941	0.0004076683321
942	0.0004051232638
943	0.0004049961591
944	0.0004042734882
945	0.0004032498628
946	0.0004030826783
947	0.0004027998719
948	0.0004024428001
949	0.0004017118894
950	0.0004014536016
951	0.0004014148532
952	0.0003992867668
953	0.0003990208098
954	0.0003986347976
955	0.0003973509765
956	0.000397133053
957	0.000396338045
958	0.0003963362635
959	0.0003955971084
960	0.0003953889842
961	0.000395170009
962	0.0003944880886
963	0.0003941326181
964	0.0003939567921
965	0.0003937971277
966	0.0003929938047
967	0.0003925974026
968	0.0003923373759
969	0.0003918080825
970	0.0003914679405
971	0.0003912632416
972	0.000391164166
973	0.0003909547397
974	0.0003892796434
975	0.0003883129865
976	0.0003880753158
977	0.0003876365056
978	0.0003869070251
979	0.0003865716353
980	0.0003862827865
981	0.0003850649882
982	0.0003843298072
983	0.0003838804037
984	0.0003820721173
985	0.0003807183695
986	0.0003799770449
987	0.0003794511651
988	0.0003790338115
989	0.0003790046356
990	0.000378817714
991	0.0003780358881
992	0.0003760018952
993	0.0003756422547
994	0.0003746779243
995	0.0003743543109
996	0.0003739804538
997	0.000373489555
998	0.0003732587431
999	0.0003727762132
